BlockName	Pathway	Length	Genes
hsa04015_MET_PRKCI	hsa04015	6	CDC42*CRK*CRKL*FARP2*MET*PRKCI*RAC1*RAC2*RAC3*RALGDS*RAP1A*RAP1B*RAPGEF1*SRC*TIAM1*VAV1*VAV2*VAV3
hsa04015_MET_PRKCZ	hsa04015	6	CDC42*CRK*CRKL*FARP2*MET*PRKCZ*RAC1*RAC2*RAC3*RALGDS*RAP1A*RAP1B*RAPGEF1*SRC*TIAM1*VAV1*VAV2*VAV3
hsa04015_MET_RALA	hsa04015	5	CRK*CRKL*MET*RALA*RALGDS*RAP1A*RAP1B*RAPGEF1
hsa04015_MET_RALB	hsa04015	5	CRK*CRKL*MET*RALB*RALGDS*RAP1A*RAP1B*RAPGEF1
hsa04015_MET_THBS1	hsa04015	5	CRK*CRKL*ID1*MET*RAP1A*RAP1B*RAPGEF1*THBS1
hsa04015_PDGFRA_ACTB	hsa04015	6	ACTB*APBB1IP*ARAP3*CDC42*CRK*CRKL*ENAH*EVL*FARP2*PDGFRA*PFN1*PFN2*PFN4*RAP1A*RAP1B*RAPGEF1*RHOA*SRC*VASP
hsa04015_PDGFRA_ACTG1	hsa04015	6	ACTG1*APBB1IP*ARAP3*CDC42*CRK*CRKL*ENAH*EVL*FARP2*PDGFRA*PFN1*PFN2*PFN4*RAP1A*RAP1B*RAPGEF1*RHOA*SRC*VASP
hsa04015_PDGFRA_AKT1	hsa04015	5	AKT1*CRK*CRKL*PDGFRA*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3*RAP1A*RAP1B*RAPGEF1
hsa04015_PDGFRA_AKT2	hsa04015	5	AKT2*CRK*CRKL*PDGFRA*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3*RAP1A*RAP1B*RAPGEF1
hsa04015_PDGFRA_AKT3	hsa04015	5	AKT3*CRK*CRKL*PDGFRA*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3*RAP1A*RAP1B*RAPGEF1
hsa04015_PDGFRA_ITGAL	hsa04015	5	CRK*CRKL*ITGAL*PDGFRA*PRKD1*PRKD2*PRKD3*RAP1A*RAP1B*RAPGEF1*RASSF5*RGS14
hsa04015_PDGFRA_ITGAM	hsa04015	5	CRK*CRKL*ITGAM*PDGFRA*PRKD1*PRKD2*PRKD3*RAP1A*RAP1B*RAPGEF1*RASSF5*RGS14
hsa04015_PDGFRA_ITGB1	hsa04015	5	CRK*CRKL*ITGB1*PDGFRA*PRKD1*PRKD2*PRKD3*RAP1A*RAP1B*RAPGEF1*RASSF5*RGS14
hsa04015_PDGFRA_ITGB2	hsa04015	5	CRK*CRKL*ITGB2*PDGFRA*PRKD1*PRKD2*PRKD3*RAP1A*RAP1B*RAPGEF1*RASSF5*RGS14
hsa04015_PDGFRA_ITGB3	hsa04015	6	APBB1IP*CRK*CRKL*ITGB3*PDGFRA*RAP1A*RAP1B*RAPGEF1*TLN1*TLN2
hsa04015_PDGFRA_MAPK1	hsa04015	6	BRAF*CRK*CRKL*MAP2K1*MAP2K2*MAPK1*PDGFRA*RAP1A*RAP1B*RAPGEF1
hsa04015_PDGFRA_MAPK11	hsa04015	5	CRK*CRKL*MAP2K3*MAP2K6*MAPK11*PDGFRA*RAP1A*RAP1B*RAPGEF1
hsa04015_PDGFRA_MAPK12	hsa04015	5	CRK*CRKL*MAP2K3*MAP2K6*MAPK12*PDGFRA*RAP1A*RAP1B*RAPGEF1
hsa04015_PDGFRA_MAPK13	hsa04015	5	CRK*CRKL*MAP2K3*MAP2K6*MAPK13*PDGFRA*RAP1A*RAP1B*RAPGEF1
hsa04015_PDGFRA_MAPK14	hsa04015	5	CRK*CRKL*MAP2K3*MAP2K6*MAPK14*PDGFRA*RAP1A*RAP1B*RAPGEF1
hsa04015_PDGFRA_MAPK3	hsa04015	6	BRAF*CRK*CRKL*MAP2K1*MAP2K2*MAPK3*PDGFRA*RAP1A*RAP1B*RAPGEF1
hsa04015_PDGFRA_PARD3	hsa04015	6	CDC42*CRK*CRKL*FARP2*PARD3*PDGFRA*RAC1*RAC2*RAC3*RALGDS*RAP1A*RAP1B*RAPGEF1*SRC*TIAM1*VAV1*VAV2*VAV3
hsa04015_PDGFRA_PARD6A	hsa04015	6	CDC42*CRK*CRKL*FARP2*PARD6A*PDGFRA*RAC1*RAC2*RAC3*RALGDS*RAP1A*RAP1B*RAPGEF1*SRC*TIAM1*VAV1*VAV2*VAV3
hsa04015_PDGFRA_PARD6B	hsa04015	6	CDC42*CRK*CRKL*FARP2*PARD6B*PDGFRA*RAC1*RAC2*RAC3*RALGDS*RAP1A*RAP1B*RAPGEF1*SRC*TIAM1*VAV1*VAV2*VAV3
hsa04015_PDGFRA_PARD6G	hsa04015	6	CDC42*CRK*CRKL*FARP2*PARD6G*PDGFRA*RAC1*RAC2*RAC3*RALGDS*RAP1A*RAP1B*RAPGEF1*SRC*TIAM1*VAV1*VAV2*VAV3
hsa04015_PDGFRA_PRKCI	hsa04015	6	CDC42*CRK*CRKL*FARP2*PDGFRA*PRKCI*RAC1*RAC2*RAC3*RALGDS*RAP1A*RAP1B*RAPGEF1*SRC*TIAM1*VAV1*VAV2*VAV3
hsa04015_PDGFRA_PRKCZ	hsa04015	6	CDC42*CRK*CRKL*FARP2*PDGFRA*PRKCZ*RAC1*RAC2*RAC3*RALGDS*RAP1A*RAP1B*RAPGEF1*SRC*TIAM1*VAV1*VAV2*VAV3
hsa04015_PDGFRA_RALA	hsa04015	5	CRK*CRKL*PDGFRA*RALA*RALGDS*RAP1A*RAP1B*RAPGEF1
hsa04015_PDGFRA_RALB	hsa04015	5	CRK*CRKL*PDGFRA*RALB*RALGDS*RAP1A*RAP1B*RAPGEF1
hsa04015_PDGFRA_THBS1	hsa04015	5	CRK*CRKL*ID1*PDGFRA*RAP1A*RAP1B*RAPGEF1*THBS1
hsa04020_CXCR4_ITPR1	hsa04020	3	CXCR4*GNA11*GNA14*GNA15*GNAQ*ITPR1*PLCB1*PLCB2*PLCB3*PLCB4
hsa04020_CXCR4_ITPR2	hsa04020	3	CXCR4*GNA11*GNA14*GNA15*GNAQ*ITPR2*PLCB1*PLCB2*PLCB3*PLCB4
hsa04020_CXCR4_ITPR3	hsa04020	3	CXCR4*GNA11*GNA14*GNA15*GNAQ*ITPR3*PLCB1*PLCB2*PLCB3*PLCB4
hsa04020_CXCR4_PRKCA	hsa04020	3	CXCR4*GNA11*GNA14*GNA15*GNAQ*PLCB1*PLCB2*PLCB3*PLCB4*PRKCA
hsa04020_CXCR4_PRKCB	hsa04020	3	CXCR4*GNA11*GNA14*GNA15*GNAQ*PLCB1*PLCB2*PLCB3*PLCB4*PRKCB
hsa04024_MAP2K1_BDNF	hsa04024	3	BDNF*CREB1*CREB3*CREB3L1*CREB3L2*CREB3L4*CREB5*MAP2K1*MAPK1*MAPK3
hsa04024_MAP2K1_FOS	hsa04024	3	CREB1*CREB3*CREB3L1*CREB3L2*CREB3L4*CREB5*FOS*MAP2K1*MAPK1*MAPK3
hsa04024_MAP2K1_JUN	hsa04024	3	CREB1*CREB3*CREB3L1*CREB3L2*CREB3L4*CREB5*JUN*MAP2K1*MAPK1*MAPK3
hsa04024_MAP2K2_BDNF	hsa04024	3	BDNF*CREB1*CREB3*CREB3L1*CREB3L2*CREB3L4*CREB5*MAP2K2*MAPK1*MAPK3
hsa04024_MAP2K2_FOS	hsa04024	3	CREB1*CREB3*CREB3L1*CREB3L2*CREB3L4*CREB5*FOS*MAP2K2*MAPK1*MAPK3
hsa04024_MAP2K2_JUN	hsa04024	3	CREB1*CREB3*CREB3L1*CREB3L2*CREB3L4*CREB5*JUN*MAP2K2*MAPK1*MAPK3
hsa04024_RAF1_BDNF	hsa04024	4	BDNF*CREB1*CREB3*CREB3L1*CREB3L2*CREB3L4*CREB5*MAP2K1*MAP2K2*MAPK1*MAPK3*RAF1
hsa04024_RAF1_CREB1	hsa04024	3	CREB1*MAP2K1*MAP2K2*MAPK1*MAPK3*RAF1
hsa04024_RAF1_CREB3	hsa04024	3	CREB3*MAP2K1*MAP2K2*MAPK1*MAPK3*RAF1
hsa04024_RAF1_CREB5	hsa04024	3	CREB5*MAP2K1*MAP2K2*MAPK1*MAPK3*RAF1
hsa04024_RAF1_FOS	hsa04024	4	CREB1*CREB3*CREB3L1*CREB3L2*CREB3L4*CREB5*FOS*MAP2K1*MAP2K2*MAPK1*MAPK3*RAF1
hsa04024_RAF1_JUN	hsa04024	4	CREB1*CREB3*CREB3L1*CREB3L2*CREB3L4*CREB5*JUN*MAP2K1*MAP2K2*MAPK1*MAPK3*RAF1
hsa04024_RAP1A_CREB1	hsa04024	4	BRAF*CREB1*MAP2K1*MAP2K2*MAPK1*MAPK3*RAF1*RAP1A
hsa04024_RAP1A_FOS	hsa04024	5	BRAF*CREB1*CREB3*CREB3L1*CREB3L2*CREB3L4*CREB5*FOS*MAP2K1*MAP2K2*MAPK1*MAPK3*RAF1*RAP1A
hsa04024_RAP1A_JUN	hsa04024	5	BRAF*CREB1*CREB3*CREB3L1*CREB3L2*CREB3L4*CREB5*JUN*MAP2K1*MAP2K2*MAPK1*MAPK3*RAF1*RAP1A
hsa04024_RAP1B_CREB1	hsa04024	4	BRAF*CREB1*MAP2K1*MAP2K2*MAPK1*MAPK3*RAF1*RAP1B
hsa04024_RAP1B_FOS	hsa04024	5	BRAF*CREB1*CREB3*CREB3L1*CREB3L2*CREB3L4*CREB5*FOS*MAP2K1*MAP2K2*MAPK1*MAPK3*RAF1*RAP1B
hsa04024_RAP1B_JUN	hsa04024	5	BRAF*CREB1*CREB3*CREB3L1*CREB3L2*CREB3L4*CREB5*JUN*MAP2K1*MAP2K2*MAPK1*MAPK3*RAF1*RAP1B
hsa04062_AKT1_NFKB1	hsa04062	3	AKT1*CHUK*IKBKB*IKBKG*NFKB1*NFKBIA*NFKBIB
hsa04062_AKT1_RELA	hsa04062	3	AKT1*CHUK*IKBKB*IKBKG*NFKBIA*NFKBIB*RELA
hsa04062_AKT2_NFKB1	hsa04062	3	AKT2*CHUK*IKBKB*IKBKG*NFKB1*NFKBIA*NFKBIB
hsa04062_AKT2_RELA	hsa04062	3	AKT2*CHUK*IKBKB*IKBKG*NFKBIA*NFKBIB*RELA
hsa04062_AKT3_NFKB1	hsa04062	3	AKT3*CHUK*IKBKB*IKBKG*NFKB1*NFKBIA*NFKBIB
hsa04062_AKT3_RELA	hsa04062	3	AKT3*CHUK*IKBKB*IKBKG*NFKBIA*NFKBIB*RELA
hsa04062_ARRB1_FOXO3	hsa04062	6	AKT1*AKT2*AKT3*ARRB1*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*FGR*FOXO3*GNAI1*GNAI2*GNAI3*GNB1*GNB2*GNB3*GNB4*GNB5*GNG10*GNG11*GNG12*GNG2*GNG4*GNG5*GNG7*GNGT2*HCK*LYN*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3*SRC*XCR1
hsa04062_ARRB1_NFKB1	hsa04062	8	AKT1*AKT2*AKT3*ARRB1*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CHUK*CX3CR1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*FGR*GNAI1*GNAI2*GNAI3*GNB1*GNB2*GNB3*GNB4*GNB5*GNG10*GNG11*GNG12*GNG2*GNG4*GNG5*GNG7*GNGT2*HCK*IKBKB*IKBKG*LYN*NFKB1*NFKBIA*NFKBIB*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3*SRC*XCR1
hsa04062_ARRB1_RELA	hsa04062	8	AKT1*AKT2*AKT3*ARRB1*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CHUK*CX3CR1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*FGR*GNAI1*GNAI2*GNAI3*GNB1*GNB2*GNB3*GNB4*GNB5*GNG10*GNG11*GNG12*GNG2*GNG4*GNG5*GNG7*GNGT2*HCK*IKBKB*IKBKG*LYN*NFKBIA*NFKBIB*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3*RELA*SRC*XCR1
hsa04062_ARRB1_STAT1	hsa04062	3	ARRB1*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*JAK2*JAK3*STAT1*XCR1
hsa04062_ARRB1_STAT3	hsa04062	3	ARRB1*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*JAK2*JAK3*STAT3*XCR1
hsa04062_ARRB1_STAT5B	hsa04062	3	ARRB1*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*JAK2*JAK3*STAT5B*XCR1
hsa04062_ARRB2_FOXO3	hsa04062	6	AKT1*AKT2*AKT3*ARRB2*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*FGR*FOXO3*GNAI1*GNAI2*GNAI3*GNB1*GNB2*GNB3*GNB4*GNB5*GNG10*GNG11*GNG12*GNG2*GNG4*GNG5*GNG7*GNGT2*HCK*LYN*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3*SRC*XCR1
hsa04062_ARRB2_NFKB1	hsa04062	8	AKT1*AKT2*AKT3*ARRB2*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CHUK*CX3CR1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*FGR*GNAI1*GNAI2*GNAI3*GNB1*GNB2*GNB3*GNB4*GNB5*GNG10*GNG11*GNG12*GNG2*GNG4*GNG5*GNG7*GNGT2*HCK*IKBKB*IKBKG*LYN*NFKB1*NFKBIA*NFKBIB*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3*SRC*XCR1
hsa04062_ARRB2_RELA	hsa04062	8	AKT1*AKT2*AKT3*ARRB2*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CHUK*CX3CR1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*FGR*GNAI1*GNAI2*GNAI3*GNB1*GNB2*GNB3*GNB4*GNB5*GNG10*GNG11*GNG12*GNG2*GNG4*GNG5*GNG7*GNGT2*HCK*IKBKB*IKBKG*LYN*NFKBIA*NFKBIB*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3*RELA*SRC*XCR1
hsa04062_ARRB2_STAT1	hsa04062	3	ARRB2*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*JAK2*JAK3*STAT1*XCR1
hsa04062_ARRB2_STAT3	hsa04062	3	ARRB2*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*JAK2*JAK3*STAT3*XCR1
hsa04062_ARRB2_STAT5B	hsa04062	3	ARRB2*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*JAK2*JAK3*STAT5B*XCR1
hsa04062_CCL13_FOXO3	hsa04062	6	AKT1*AKT2*AKT3*CCL13*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*FGR*FOXO3*GNAI1*GNAI2*GNAI3*GNB1*GNB2*GNB3*GNB4*GNB5*GNG10*GNG11*GNG12*GNG2*GNG4*GNG5*GNG7*GNGT2*HCK*LYN*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3*SRC*XCR1
hsa04062_CCL13_NFKB1	hsa04062	8	AKT1*AKT2*AKT3*CCL13*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CHUK*CX3CR1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*FGR*GNAI1*GNAI2*GNAI3*GNB1*GNB2*GNB3*GNB4*GNB5*GNG10*GNG11*GNG12*GNG2*GNG4*GNG5*GNG7*GNGT2*HCK*IKBKB*IKBKG*LYN*NFKB1*NFKBIA*NFKBIB*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3*SRC*XCR1
hsa04062_CCL13_RELA	hsa04062	8	AKT1*AKT2*AKT3*CCL13*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CHUK*CX3CR1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*FGR*GNAI1*GNAI2*GNAI3*GNB1*GNB2*GNB3*GNB4*GNB5*GNG10*GNG11*GNG12*GNG2*GNG4*GNG5*GNG7*GNGT2*HCK*IKBKB*IKBKG*LYN*NFKBIA*NFKBIB*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3*RELA*SRC*XCR1
hsa04062_CCL13_STAT1	hsa04062	3	CCL13*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*JAK2*JAK3*STAT1*XCR1
hsa04062_CCL13_STAT3	hsa04062	3	CCL13*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*JAK2*JAK3*STAT3*XCR1
hsa04062_CCL13_STAT5B	hsa04062	3	CCL13*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*JAK2*JAK3*STAT5B*XCR1
hsa04062_CCL17_FOXO3	hsa04062	6	AKT1*AKT2*AKT3*CCL17*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*FGR*FOXO3*GNAI1*GNAI2*GNAI3*GNB1*GNB2*GNB3*GNB4*GNB5*GNG10*GNG11*GNG12*GNG2*GNG4*GNG5*GNG7*GNGT2*HCK*LYN*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3*SRC*XCR1
hsa04062_CCL17_NFKB1	hsa04062	8	AKT1*AKT2*AKT3*CCL17*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CHUK*CX3CR1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*FGR*GNAI1*GNAI2*GNAI3*GNB1*GNB2*GNB3*GNB4*GNB5*GNG10*GNG11*GNG12*GNG2*GNG4*GNG5*GNG7*GNGT2*HCK*IKBKB*IKBKG*LYN*NFKB1*NFKBIA*NFKBIB*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3*SRC*XCR1
hsa04062_CCL17_RELA	hsa04062	8	AKT1*AKT2*AKT3*CCL17*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CHUK*CX3CR1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*FGR*GNAI1*GNAI2*GNAI3*GNB1*GNB2*GNB3*GNB4*GNB5*GNG10*GNG11*GNG12*GNG2*GNG4*GNG5*GNG7*GNGT2*HCK*IKBKB*IKBKG*LYN*NFKBIA*NFKBIB*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3*RELA*SRC*XCR1
hsa04062_CCL17_STAT1	hsa04062	3	CCL17*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*JAK2*JAK3*STAT1*XCR1
hsa04062_CCL17_STAT3	hsa04062	3	CCL17*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*JAK2*JAK3*STAT3*XCR1
hsa04062_CCL17_STAT5B	hsa04062	3	CCL17*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*JAK2*JAK3*STAT5B*XCR1
hsa04062_CCL19_FOXO3	hsa04062	6	AKT1*AKT2*AKT3*CCL19*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*FGR*FOXO3*GNAI1*GNAI2*GNAI3*GNB1*GNB2*GNB3*GNB4*GNB5*GNG10*GNG11*GNG12*GNG2*GNG4*GNG5*GNG7*GNGT2*HCK*LYN*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3*SRC*XCR1
hsa04062_CCL19_NFKB1	hsa04062	8	AKT1*AKT2*AKT3*CCL19*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CHUK*CX3CR1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*FGR*GNAI1*GNAI2*GNAI3*GNB1*GNB2*GNB3*GNB4*GNB5*GNG10*GNG11*GNG12*GNG2*GNG4*GNG5*GNG7*GNGT2*HCK*IKBKB*IKBKG*LYN*NFKB1*NFKBIA*NFKBIB*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3*SRC*XCR1
hsa04062_CCL19_RELA	hsa04062	8	AKT1*AKT2*AKT3*CCL19*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CHUK*CX3CR1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*FGR*GNAI1*GNAI2*GNAI3*GNB1*GNB2*GNB3*GNB4*GNB5*GNG10*GNG11*GNG12*GNG2*GNG4*GNG5*GNG7*GNGT2*HCK*IKBKB*IKBKG*LYN*NFKBIA*NFKBIB*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3*RELA*SRC*XCR1
hsa04062_CCL19_STAT1	hsa04062	3	CCL19*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*JAK2*JAK3*STAT1*XCR1
hsa04062_CCL19_STAT3	hsa04062	3	CCL19*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*JAK2*JAK3*STAT3*XCR1
hsa04062_CCL19_STAT5B	hsa04062	3	CCL19*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*JAK2*JAK3*STAT5B*XCR1
hsa04062_CCL21_FOXO3	hsa04062	6	AKT1*AKT2*AKT3*CCL21*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*FGR*FOXO3*GNAI1*GNAI2*GNAI3*GNB1*GNB2*GNB3*GNB4*GNB5*GNG10*GNG11*GNG12*GNG2*GNG4*GNG5*GNG7*GNGT2*HCK*LYN*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3*SRC*XCR1
hsa04062_CCL21_NFKB1	hsa04062	8	AKT1*AKT2*AKT3*CCL21*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CHUK*CX3CR1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*FGR*GNAI1*GNAI2*GNAI3*GNB1*GNB2*GNB3*GNB4*GNB5*GNG10*GNG11*GNG12*GNG2*GNG4*GNG5*GNG7*GNGT2*HCK*IKBKB*IKBKG*LYN*NFKB1*NFKBIA*NFKBIB*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3*SRC*XCR1
hsa04062_CCL21_RELA	hsa04062	8	AKT1*AKT2*AKT3*CCL21*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CHUK*CX3CR1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*FGR*GNAI1*GNAI2*GNAI3*GNB1*GNB2*GNB3*GNB4*GNB5*GNG10*GNG11*GNG12*GNG2*GNG4*GNG5*GNG7*GNGT2*HCK*IKBKB*IKBKG*LYN*NFKBIA*NFKBIB*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3*RELA*SRC*XCR1
hsa04062_CCL21_STAT1	hsa04062	3	CCL21*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*JAK2*JAK3*STAT1*XCR1
hsa04062_CCL21_STAT3	hsa04062	3	CCL21*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*JAK2*JAK3*STAT3*XCR1
hsa04062_CCL21_STAT5B	hsa04062	3	CCL21*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*JAK2*JAK3*STAT5B*XCR1
hsa04062_CCL22_FOXO3	hsa04062	6	AKT1*AKT2*AKT3*CCL22*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CX3CR1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*FGR*FOXO3*GNAI1*GNAI2*GNAI3*GNB1*GNB2*GNB3*GNB4*GNB5*GNG10*GNG11*GNG12*GNG2*GNG4*GNG5*GNG7*GNGT2*HCK*LYN*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3*SRC*XCR1
hsa04062_CCL22_NFKB1	hsa04062	8	AKT1*AKT2*AKT3*CCL22*CCR1*CCR10*CCR2*CCR3*CCR4*CCR5*CCR6*CCR7*CCR8*CHUK*CX3CR1*CXCR1*CXCR2*CXCR3*CXCR4*CXCR5*CXCR6*FGR*GNAI1*GNAI2*GNAI3*GNB1*GNB2*GNB3*GNB4*GNB5*GNG10*GNG11*GNG12*GNG2*GNG4*GNG5*GNG7*GNGT2*HCK*IKBKB*IKBKG*LYN*NFKB1*NFKBIA*NFKBIB*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3*SRC*XCR1
